"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 37, II"$"2° Cod 37b"$"fol. Cod 37b"$"2 Cod 37,II"$"Fol. Cod. 37,II"$"Fol. Cod. 37, II"$"2º Cod 37,II"$"2o Cod 37,II"$"2o Msc 37,II"$"Fol. Msc. 37,II"$"fol. msc. 37,II"$"2 o Cod. 37,II"$"2 Cod. 37,II"$"2 Cod. 37, II"$"2º Cod. 37,II"$"2o Cod. 37,II"$"2 o Cod 37, II"$"fol Cod 37,II"$"2° Cod 37,II"$"2° Cod 37, II"$"2° Cod. 37,II"$"2° Cod. 37, II"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 38"$"2° Cod 38"$"fol. Cod 38"$"Fol. Cod. 38"$"2º Cod 38"$"2o Cod 38"$"2o Msc 38"$"Fol. Msc. 38"$"fol. msc. 38"$"2 o Cod. 38"$"2 Cod. 38"$"2º Cod. 38"$"2o Cod. 38"$"2 o Cod 38"$"fol Cod 38"$"2° Cod. 38"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 39"$"2° Cod 39"$"fol. Cod 39"$"Fol. Cod. 39"$"2º Cod 39"$"2o Cod 39"$"2o Msc 39"$"Fol. Msc. 39"$"fol. msc. 39"$"2 o Cod. 39"$"2 Cod. 39"$"2º Cod. 39"$"2o Cod. 39"$"2 o Cod 39"$"fol Cod 39"$"2° Cod. 39"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 40"$"2° Cod 40"$"fol. Cod 40"$"Fol. Cod. 40"$"2º Cod 40"$"2o Cod 40"$"2o Msc 40"$"Fol. Msc. 40"$"fol. msc. 40"$"2 o Cod. 40"$"2 Cod. 40"$"2º Cod. 40"$"2o Cod. 40"$"2 o Cod 40"$"fol Cod 40"$"2° Cod. 40"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 41"$"2° Cod 41"$"fol. Cod 41"$"Fol. Cod. 41"$"2º Cod 41"$"2o Cod 41"$"2o Msc 41"$"Fol. Msc. 41"$"fol. msc. 41"$"2 o Cod. 41"$"2 Cod. 41"$"2º Cod. 41"$"2o Cod. 41"$"2 o Cod 41"$"fol Cod 41"$"2° Cod. 41"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 42"$"2° Cod 42"$"fol. Cod 42"$"Fol. Cod. 42"$"2º Cod 42"$"2o Cod 42"$"2o Msc 42"$"Fol. Msc. 42"$"fol. msc. 42"$"2 o Cod. 42"$"2 Cod. 42"$"2º Cod. 42"$"2o Cod. 42"$"2 o Cod 42"$"fol Cod 42"$"2° Cod. 42"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 43"$"2° Cod. 43"$"fol. Cod 43"$"Fol. Cod. 43"$"2º Cod 43"$"2o Cod 43"$"2o Msc 43"$"Fol. Msc. 43"$"fol. msc. 43"$"2 o Cod. 43"$"2 Cod. 43"$"2º Cod. 43"$"2o Cod. 43"$"2 o Cod 43"$"fol Cod 43"$"2° Cod 43"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 44"$"2° Cod 44"$"fol. Cod 44"$"Fol. Cod. 44"$"2º Cod 44"$"2o Cod 44"$"2o Msc 44"$"Fol. Msc. 44"$"fol. msc. 44"$"2 o Cod. 44"$"2 Cod. 44"$"2º Cod. 44"$"2o Cod. 44"$"2 o Cod 44"$"fol Cod 44"$"2° Cod. 44"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 45"$"2° Cod 45"$"fol. Cod 45"$"Fol. Cod. 45"$"2º Cod 45"$"2o Cod 45"$"2o Msc 45"$"Fol. Msc. 45"$"fol. msc. 45"$"2 o Cod. 45"$"2 Cod. 45"$"2º Cod. 45"$"2o Cod. 45"$"2 o Cod 45"$"fol Cod 45"$"2° Cod. 45"
"Augsburg"$"4003614-5"$"Staats- und Stadtbibliothek Augsburg"$"2022500-3"$"2 Cod 46"$"2° Cod 46"$"fol. Cod 46"$"Fol. Cod. 46"$"2º Cod 46"$"2o Cod 46"$"2o Msc 46"$"Fol. Msc. 46"$"fol. msc. 46"$"2 o Cod. 46"$"2 Cod. 46"$"2º Cod. 46"$"2o Cod. 46"$"2 o Cod 46"$"fol Cod 46"$"2° Cod. 46"
