"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1435"$"Fond 183, Nr. 1435"$"Fonds 183. Nr. 1435"$"Фонд 183, № 1435"$"Фонд 183, ед. хр. 1435"$"Фонд 183, N 1435"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1593"$"Fond 183, Nr. 1593"$"Fonds 183. Nr. 1593"$"Фонд 183, № 1593"$"Фонд 183, ед. хр. 1593"$"Фонд 183, N 1593"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1595"$"Fond 183, Nr. 1595"$"Fonds 183. Nr. 1595"$"Фонд 183, № 1595"$"Фонд 183, ед. хр. 1595"$"Фонд 183, N 1595"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1626"$"Fond 183, Nr. 1626"$"Fonds 183. Nr. 1626"$"Фонд 183, № 1626"$"Фонд 183, ед. хр. 1626"$"Фонд 183, N 1626"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1629"$"Fond 183, Nr. 1629"$"Fonds 183. Nr. 1629"$"Фонд 183, № 1629"$"Фонд 183, ед. хр. 1629"$"Фонд 183, N 1629"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1678"$"Fond 183, Nr. 1678"$"Fonds 183. Nr. 1678"$"Фонд 183, № 1678"$"Фонд 183, ед. хр. 1678"$"Фонд 183, N 1678"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1709"$"Fond 183, Nr. 1709"$"Fonds 183. Nr. 1709"$"Фонд 183, № 1709"$"Фонд 183, ед. хр. 1709"$"Фонд 183, N 1709"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1805"$"Fond 183, Nr. 1805"$"Fonds 183. Nr. 1805"$"Фонд 183, № 1805"$"Фонд 183, ед. хр. 1805"$"Фонд 183, N 1805"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1907"$"Fond 183, Nr. 1907"$"Fonds 183. Nr. 1907"$"Фонд 183, № 1907"$"Фонд 183, ед. хр. 1907"$"Фонд 183, N 1907"			
"Moskau"$"4074987-3"$"Russische Staatsbibliothek"$"2125990-2"$"Fonds 183, Nr. 1908"$"Fond 183, Nr. 1908"$"Fonds 183. Nr. 1908"$"Фонд 183, № 1908"$"Фонд 183, ед. хр. 1908"$"Фонд 183, N 1908"			
