"5666v";"It is gescheit, dat ein broder van sant Augustynus orden eyns up sant Barbaren dach preitgen solde …"
"5666v";"Italia dicitur ab Italo rege. - Quid dicitur patrimonium beati Petri. In gestis II. Stephani pape leguntur. - De reformatione donationis patrimonij Alpium Cociarum. Iohannis VII pape temporibus."
"5666v";"Italia prouinciarum nobilissima omnium."
"5666v";"Ite dopo questo sollecitate l’altre anime me dilungi da voi"
"5666v";"Item aldus salmen kesen die genne die dath gylthrecht verwaren sulle"
"5666v";"Item contre gravelle, cure vraye et esprouvee et moy mesmes l’ay veu et sceu pour certain, prenez graine de lorier"
"5666v";"Item faictes en ung pot boulir chardons chausses trapes et lui mettez tout chaut"
"5666v";"Item les aux sont bons pour la toux"
"5666v";"Item mettez sus l’estomac du malade une tostee de pain"
"5666v";"Item nul boire ne nul mengier"
"5666v";"Item oignement bon et certain pour toutes manieres de plaies, tout esprouvé. Prenez demie livre de cyre toute la plus coulouree que vous pourrez avoir"
"5666v";"Item pour oster taches en drap rouge, prenez du moyau d'un oeuf"
"5666v";"Item pour restraindre prenez calloux rouges et les faictes chaufer tant qu’ils soient"
"5666v";"Item prenez .ii. rouges ciboulles et les frisez en vielz oint"
"5666v";"Item prenez fueilles de lorier et de romarin et des fueilles de chesne"
"5666v";"Item prenez lait de chievre et vin blanc et boulliez"
"5666v";"Item prenez le cervel id est cereb<r>um et le cuer du cerf"
"5666v";"Item prenez plain poing de fueilles de petis mariers qui croissent"
"5666v";"Item prenez sang humain de celui qui est matonnés et le seiche et le seiche"
"5666v";"Item prenez trois oignons gros et rougez et les fusez en demie livre de viel oingt"
"5666v";"Item quant on a mal es oyees on doit batre des aux"
"5666v";"Item quant on est enrumez ou enroué, les aux mengez"
"5666v";"Item quant on est trop enflez ou que ce soit on doit batre des aux"
"5666v";"Item quant on est trop sarré"
"5666v";"Item recipe ayn alten ganczen anserem der do fayst sey"
"1804";"Item toten lichame ons heren Ihesu"
"5666v";"Item une herbe appellee paretelle ou paritele et graine de genete"
"5666v";"Item wiltu seen, eft ene juncfrouwe reine si edder unreine"
"1804";"J'annonce le destin d'un roy d'Ethiopie"
"1804";"J'avoue, que dans le si-ecle"
"1804";"J'ay cherch-e pandant un hyver"
"1804";"J'eu pour p-ere l'orgueil et pour m-ere"
"5666v";"J'oï conter l'autre semeine C'un pescheour de Ponz sor Saine"
"5666v";"Jac bidhir tik hærra Ihesu Christe om thina hælgasta fæm wndir"
"5666v";"Jac bidhir tik ælskelicaste hærra Ihesu Christe for thæn stora kærlekin skuldh"
"5666v";"Jac syndogh oc owærdogh mænniskia bidhir tik"
"5666v";"Jac syndogh oc owærdogh mænniskia i gudhz asyn"
"5666v";"Jac syndogh oc owærdogh mænniskia i gudhz asyn"
"5666v";"Jacob van Maerlant die dit dichte : ghichte"
"1804";"Jacob van Maerlant die dit ghedichte, Om te senden tere ghichte"
"5666v";"Jadis avint d'un chapelein Qui ne fu ne fous ne vilein"
"5666v";"Jadis avint d'un vilein riche Qui trop avoit, mes trop ert chiche"
"5666v";"Jadis un pape Pie aux ventres relachés"
"1804";"Jager (Missa). Lasso"
"1804";"Jairsdach is nv gedkomen dry connyncgen haen dat vernomen"
"5666v";"Jak bidhir thik min søtasta iomfru Maria at swa som gudh fadhir mædh sinne alzwallogasta makt"
"5666v";"Jak helsa tik Ihesu Christi hælgasta hiærta"
"5666v";"Jak helsar tik sannan Christi licama"
"5666v";"Jak helsar tik wars hærra Jhesu Christi hælgasta oc aldra astundelicasta hiærta"
"5666v";"Jak loffuar tik o aldra starkaste kærlekir jak wælsignar tik"
"5666v";"Jak lofuar hedhrar ophøghir ærar oc wælsignar tik"
"5666v";"Jam iam casurus Romana praesul in Vrbe."
"5666v";"Jam uellem minime."
"1804";"Jay pris amours - De tous biens"
"1804";"Je considere ma povre"
"1804";"Je croy, mes dames, que ma vertu"
"5666v";"Je doubte que aucuns ne cuident que en mes livres"
"1804";"Je l'avois bien jug-e qu'il estoit dangereux"
"5666v";"Je le feray"
"5666v";"Je ly tiendrai"
"1804";"Je n'ay pas peine -a concevoir"
"5666v";"Je ne fais point consister la vraye felicité."
"1804";"Je ne m'ar-ete pas aus traits de ton visage"
"1804";"Je ne mange point de porq (Missa). Lasso"
"5666v";"Je ne m’arreteray pas à dicrire la beauté de ....."
"5666v";"Je ne m’arrette pas à figure. ...."
"5666v";"Je ne say comment vous fites hier pour m' engager à faire votre Portrait."
"5666v";"Je ne suis pas esbahis, se un riches homs est garis, d’une mortelle plaie"
"1804";"Je ne veulx rien (Missa). Vento"
"1804";"Je ne vous croyois pas si bonne"
"1804";"Je pourroit vous donner de fleurs"
"1804";"Je prens en grey (Missa). Lasso"
"1804";"Je proteste avant dieu"
"5666v";"Je qui suis fais de terre et terre devendray"
"1804";"Je recommande mon äme et mon corps"
"5666v";"Je soloye jadiz penser / Enseigner diter et escrire / Les livres qui font apriser / Et qui sont de haute matiere /"
"1804";"Je suis beau, je suis clair"
"1804";"Je suis comme l'on veut, longue"
"1804";"Je suis digne fils d'un grand roy"
"1804";"Je suis espris d'une flame"
"1804";"Je suis malcontent. Isaac"
"5666v";"Je suis né en Pomeranie ......."
"5666v";"Je suis qui suis, bon homme je suis"
"5666v";"Je te exortis creaturae de sel par dieu le vif par dieu"
"1804";"Je te rencontre donc, ah cruel ennemy"
"1804";"Je te suis oblig-ee Amour de ton message"
"1804";"Je vaudrais bien pouvoir satisfaire"
"5666v";"Je vueul que triumphe se face Du jour solempnel que nacquis"
"5666v";"Je, Pierre de Tarantaise, humble frere preschieeur, cardennal de Romme"
"5666v";"Jehan Bourgoingne, roy d'armes de la tres sacree cesaree et catholicque majesté de l'empereur tousjours auguste Charles cinquiesme par la divine clemence roy des Allemainnes"
"5666v";"Jehan fust nay de Philippe qui du roy Jehan fut filz Et de Jehan je Philippe que Mort tient en ses filz"
"5666v";"Jehan le Galois nos raconte Qu'il ot eu la terre le conte"
"5666v";"Jehan sestoit et ii de ses deciples"
"5666v";"Jeremias, die prophete, scrivet ons dit wort"
"1804";"Jesus ginc wt nader gewoenten in den berch van Oliueten ouer dat riuierken Cedron"
"5666v";"Jesus vint vi iours devant Pasques en Bethanie"
"5666v";"Jesus, in dem Hertsi"
"5666v";"Jesus, roi de tout le monde, en qui toute bonté habunde"
"5666v";"Jesus. Maria. Mene siele hevet, die begheret in der nacht"
"5666v";"Jet dz die Fürstlich Burg, von Heidelberg genent."
"5666v";"Jhesu Christe comt der coninghen ende heer der heeren"
"5666v";"Jhesu Crist, Dieux parfait de tous, mon Dieu, mon Sirez et mon Roy"
"5666v";"Jhesus Christus lifuandis gudz son thu som nakin oc blodughir hængdhe a korsseno"
"5666v";"Jhesus Christus sagdhe sancte Mæktille: Jak sighir tik"
"5666v";"Jhesus qui es sans fin et sans vertion, qui toutes creatures as en subjection, en ta grant providance, en ta protection"
"5666v";"Jnn dem buch gennanth Pandecta jnn dem 33. ca: das sich anhebt Aloe."
"5666v";"Jnstitutor Jtalorum, ut princeps humanus, fidus, benignus appareat: sit uero."
"1804";"Jo juclos graciosos"
"5666v";"Johannes apostolus et evangelista dilectus virgo electus. Johannes was eyn zwelffbote unde eyn ewange lista, got hatte en lip"
"1804";"Johannes, vriend van gode vercoren"
"5666v";"Jovannes (!) Bocchacci y Florenti (...) poete Corbaccius sive Conti (...) viduum et alias feminas"
"5666v";"Jugementz des sonnges en moutz des maners se varient selom la vite et la digneté des persones"
"5666v";"Jure Ciuili in commodato ...."
"5666v";"Jésus en croix, fils de dieu, le père omnipotent, toi qui est dieu des anges"
"1804";"Kaitoi aporêseisen an tis entautha dyo"
"5666v";"Karissimis filijs meis et amicis et dominis."
"5666v";"Katherina dicitur quasi catena. Der name Katherina ist alzo vil gesprochen alzo eyne kete. Dy kete hot vil gledir"
"1804";"Kdyz mluwil gessiss k sastupom"
"1804";"Kenlic ende kundich si, dat alle den ghenen, die in liden sijn"
"1804";"Kephálaion katà tôn legónton hos u deî tùs hiereîs chríein"
"5666v";"Ki aimme beginaige de Deu soit il amés, Drois beginaiges porte de paradis les clés"
"5666v";"Kom thæn ande hælge ande ok wtsænt aff himblenom thins liws gisla"
"1804";"Kykl-osate lao-i Si-on"
"5666v";"Kyrie eleyson, Christe eleison ... here godt vader ym hemmel... erbarme dy aver uns"
"5666v";"L origine de la plus part de Royaumes et de Republiques ...."
"1804";"L'Archiduc se met en campagne"
"1804";"L'Artifice premier, dont se servit le diable"
"1804";"L'Empire risque tout, l'Hollande paye tout"
"5666v";"L'aise que vous donne ma paine"
"1804";"L'amour dans ses divers projets"
"1804";"L'an mil cing cent le premier jour de"
"5666v";"L'an mil cinq cens et douze et en le samedi vingtiesme dou novembre entre dix et onze heure du seoir nasquit Jehan"
"1804";"L'an mil cinq cens trente et cincq prins a la nativite"
"5666v";"L'an mil iiiic lxvii le lundi quinziesme jour du moys de jung morut a Bruges le duc Philippe de Bourgoingne"
"5666v";"L'anno 1579. Mi e stato di gran contento"
"5666v";"L'emperayre de Fransa a sa ost somonia"
"5666v";"L'empereur vint jusqu'a Fontainebleau Noble chastel tant ou plus fort que beau"
"5666v";"L'en peut dire que la matiere de ce livre est philosofique consolacion qui vault autant a dire comme raisonnable demonstracion"
"1804";"L'interêt est le grand mobile"
"1804";"L'oracle estant consult-e"
"5666v";"LIber iste quem legendum proponimus est nouelle institucionis studiose composicionis."
"5666v";"La ..... est une femme d' une taille au dessus de la mediocre."
"1804";"La Gambetta"
"5666v";"La Moldavie est egalement comme la Vallachie un reste de l’ancienne Dacie ......"
"1804";"La Monina"
"5666v";"La Province de Prusse dont nous allons parler icy faisoit anciennement partie de celle qui appartient á l’Electeur de Brandebourg."
"5666v";"La briefté et fragilité de ceste douleureuse vie temporele et la constance de la inconstance et variableté de Fortune, la mutacion aussi de la voulenté"
"1804";"La cara cossa"
"5666v";"La chiesa apostolica et chiesa di san Piero di Roma"
"1804";"La cigalle et la fourmi. E. Drobisch"
"5666v";"La città de Venetia fu edificata de voluntà de dio et tolsela in defension"
"5666v";"La città di Firenze, Città Principale et Metropoli di tutta la Toscana, fu edificata la prima volta dei Romani circuli anni dal mondo 4883 doppo la edificazione di Roma anno 664"
"1804";"La condition humaine est tornee"
"1804";"La congnoissance des fictions et fabuleuses histoires"
"5666v";"La cosa che nascondere no si puo"
"5666v";"La demoiselle en question a treute ans ....."
"5666v";"La doctrina di Ristofane e piu alta prudentia il quale"
"1804";"La doctrine du saige es proverbes est telle"
"1804";"La dolor des dens sans poureture: prenez la graine"
"1804";"La feste sainct Mathias se faict le second"
"5666v";"La grace de Dieu nostre sauveur c'est en ces derniers jours magnifestee en son fidelle serviteur saint Françoys"
"5666v";"La grant esperance que nous avons de l'aide a celui par cui toutes choses sont faites"
"5666v";"La iustitia et i diricti meriti et onesti guiderdoni"
"1804";"La la hoe hoe. Isaac"
"1804";"La la hoe hoe. Isaac"
"1804";"La la hoe hoe. Isaac"
"1804";"La la hoe hoe. Isaac"
"1804";"La la maistre Pierre (Missa). Lasso"
"5666v";"La materia del secondo libro e delle cose che se contengono ne capitoli infrascritti cio e"
"5666v";"La nocte che seghui l’orribil caso"
"5666v";"La nocte che sequi l’horibile caso"
"1804";"La nuit se retiroit et l'Aurore -a son tour"
"5666v";"La pace di Italia per ogni studio da qui adietro con intentione"
"1804";"La paix ne peut nous -echapper"
"5666v";"La personne doit laissier orgueil qui est souveraint pechié et prendre humilité"
"5666v";"La poverta non e rea a niuno"
"1804";"La rauschen. Isaac"
"1804";"La rauschen. Isaac"
"1804";"La rauschen. Isaac"
"1804";"La rauschen. Isaac"
"1804";"La relazion distinta, che chiedete"
"1804";"La relazion distinta, che chiedete"
"5666v";"La souveraine medecine pour le vit. Prenez eaue de .iiii. <quatre> herbes et en celle eaue de .iiii. herbes, mettez la moitié d’eaue rose"
"5666v";"Labia sacerdotis custodiunt scienciam et legem requirunt."
"1804";"Laboriosa per certo e questa impresa"
"5666v";"Laet ons gheloven aen den wercken der erachten gods"
"5666v";"Laet ons screyen voor den heer mit Marien"
"1804";"Laissez, laissez, m-ere d'Amour"
"5666v";"Lange tijt bin ick versucht gewest ende seer gebeden, om wt dem latyne in duitz toe macken eyn boick, dat man latyna heischet aures, dat bedudet in duitschen gulden legenda …"
"1804";"Largo Birboni ol-a, se si compiace"
"5666v";"Larmes de contricion. Larmes de devocion"
"1804";"Las jay n'iray plus (Magnificat). Lasso"
"1804";"Lasciam Coscia, e lasciam Finy"
"5666v";"Lasso che quando inmaginando vengno nel crudo"
"1804";"Lattouro diafinito solutino ilquale uale alle febbri"
"5666v";"Le Pere est un diseur ....."
"5666v";"Le Portrait que je vais faire ......"
"5666v";"Le Roy de Prusse est d' une taille au dessous de la médiocre"
"5666v";"Le Sénat qui gouverne la Republique est composé de treize personnes ......"
"1804";"Le bruit des armes redouble"
"1804";"Le ciel donne un prince -a la France"
"5666v";"Le ciel en dispensant ses dons"
"1804";"Le grand Louis ennuy-e de la gloire"
"5666v";"Le jeudi, premier jour de juing l'an mil v.c xiiij., moy estant a Saint-Denis en France"
"5666v";"Le neufiesme jour de janvier, le dolant moys froict, plain de pleurs et lamentacions"
"1804";"Le pauvre pecheur ayant desir de son salut doibt retourner sauvent soy"
"1804";"Le plus emport-e des amans"
"5666v";"Le premier commandement que Diex commandai c'est cestui"
"5666v";"Le premier eage dura deux mille cinca cens cincquante six ans dez la formacion Adam jusques au temps que Noe fist l'arche"
"5666v";"Le psaultier de la glorieuse virge Marie, mere de Dieu, se doit nommer et appeller le psaultier car il y a cent et cinquante pseaulmes. Et dist le maistre Alain a son preschement"
"1804";"Le retrait feodal -a lieu en pays de droit ecrit"
"5666v";"Le roy Alphonce estant a Valence, vindrent illecq"
"5666v";"Le roy chascun an faisoit la quaresme bien religieusement"
"5666v";"Le roy estant en Espaigne furent commis et depputez certains notables personnaiges tant de France que d'Espaigne"
"5666v";"Le roy souloit dire qu'il n'est conseilliers meilleurs que"
"1804";"Le sage ne laisse rien perdre"
"1804";"Le savoir a dieu le piere qu- est divyne verite"
"1804";"Le seigneur parla de plus -a Moyse au desert de Sinai"
"1804";"Le serviteur"
"1804";"Le serviteur"
"1804";"Le soleil quelque fois excite ma naissance"
"5666v";"Le triumphe d'Amour. Amor vincit mundum. Roys, terre, mer, je puis suppediter"
"1804";"Le villain. Josquin"
"5666v";"Lecto sermone dignacionis tue."
"1804";"Lectulus noster - (Ct 1,15) Dese wort staynt geschreven in der boich dem leiffden zo loven"
"5666v";"Lectulus noster floridus [Ct 1,15]. Dese woerde staen gescreven yn der mynnen bueck …"
"5666v";"Legende ueluti cotidiano."
"5666v";"Legere et non intelligere est negligere"
"5666v";"Legi bonam partem Erasmici voluminis."
"1804";"Lequel de deux sexes ... / Qui des deux sexes"
"1804";"Lequel de deux sexes ... Plus l'objet est aimable"
"1804";"Lequel de dieux doit choisir ... / En cas d'amour je sðcay"
"1804";"Lequel procurateur au nom des diz religieux cognut et confessa"
"5666v";"Les Saintes Ecritures et les examples des saintes"
"5666v";"Les Turckes examinent tout"
"1804";"Les cas nouveaulx et choses merveilleusses"
"1804";"Les exploits de nötre grand roy"
"1804";"Les fiancailles precedent le mariage"
"1804";"Les iiii compleccions terriennes qui en ce monde gouuernent"
"5666v";"Les langues dez advocatz faut lier a cordes d'argent"
"1804";"Les maux les plus cruelz"
"1804";"Les mineurs peuvent être restitu-es contre tous contracts et obligations"
"5666v";"Les peines, que vous avéz prises, de deffendre la vertu ....."
"5666v";"Les provinces d'oultre mer ont coustume"
"1804";"Les quatre nations, -a Paris enchain-ees"
"1804";"Les quinze principaux myst-eres de notre r-edemption"
"5666v";"Les vii martires corporelz sans recevoir mort. Li premier est chastoy et chasteté en jeunesce. Li ije est aumosne en povreté"
"1804";"Les vues entrent dans la composition"
"1804";"Leve broders, laet ons hochlyke begaen den dach in den de eersaeme bruet"
"5666v";"Leven ende ontfermheiticheit gaetstu im"
"5666v";"Li .i. que on ne quierce nulle vengence a Deu ne au monde"
"1804";"Li capitoli o sia articoli principali. Prima la divisione del pecato in generali"
"5666v";"Li grans benefices que Deus ait donneit si largement aus pueple des crestiens"
"5666v";"Li lire les saumes dou sautier enbielist les armes, si somont les angeles en son aiwe, s'encache les diaubles, si oste tenebres"
"5666v";"Li premiers dowaire dou corps est clarteit. Mais tu dois savoir que"
"1804";"Li premiers si est ke Judas li traistres lou baixait"
"5666v";"Libellus secundum Hostren (?) in summa sit: de libell. oblat: est brevis quaedam et ordinata scriptura."
"5666v";"Liber generationis generationis[!] Maumetis."
"5666v";"Liber regum: das Buch der chuͤnig"
"5666v";"Libera nos a potestate adversarii et de inferno et de peccato. Septem petitiones posuit Dominus in ista oratione dominica"
"5666v";"Libet de singularis uite ineritis."
"5666v";"Licet multi doctissimi et probatissimi viri vario et diuerso quidem stilo sed non diuersa fide ... Primum quero a te vtrum deus trinitatis sit ..."
"1804";"Lieue suster in onsen here. Elsebe van Geerne"
"5666v";"Lieuve waerde ende gloriose apostel sinte Johann ewangeli"
"5666v";"Lieve broederen peynst hoe groot dese feeste si allen toughen"
"5666v";"Lieve broeders tghevoeghet die woerden der lessen des ewangeliis cortelic over to lopen op dattet daer na gheoerloft si"
"5666v";"Lieve geminden in onsen heren Jesu Cristo! Ick hape ende betruwe em sonder twiuel, dat hie u versien geropen, vercaren ende gemynt hevet in der ewicheit …"
"5666v";"Lis un livre devot, simple et sans eloquence"
"5666v";"Loff hedhir oc æro wari thik alzwalloghir gudh fadhir oc son oc thæn hælghe ande"
"5666v";"Loff hedhir oc æro wari tik aldra hælgasta ok høgxta trefalloghet"
"5666v";"Loff hedhir oc æro wari tik alzwalloghir gudh for alla thina guddoms ok mandoms gærninga"
"1804";"Lopet over al ghi lude ende verwondert iv van der minnen gods op iv luden"
"1804";"Lorsque l'univers en suspens"
"1804";"Lorsque sous le plus juste et le plus grand des princes"
"1804";"Los ojos puestos"
"5666v";"Lote cale sta pranse velis frigesce minute"
"1804";"Louis et Marlborough anim-e par la gloire"
"5666v";"Loys par la grace de dieu roy de France. Scavoir faisons"
"5666v";"Loys, par la grace de Dieu roy de France et de Navarre, a tous noz feaulz et noz justiciers salut et paix. Comme plainte de barons, chevaliers et autres nobles et sousmis du peuple de nostre duchié de Normendie avons receue"
"5666v";"Loys, par la grace de Dieu roy de France et de Navarre, a tous noz feaulz et noz justiciers salut et paix. Comme plainte de barons, chevaliers et autres nobles et sousmis du peuple de nostre duchié de Normendie avons receue"
"5666v";"Lucio Aennea Seneca fu spagnuolo d’una cipta chiamata Corduba"
"5666v";"Lucius hecht; trutta forelle"
"5666v";"Ludmilla interpretatur dilectio. Ludmilla wirt alzo vil gesprochen alzo dy libe unnd dy ist zweyerley"
"1804";"Luego que sale el sol"
"5666v";"Lugubri nuncio consternatus."
"5666v";"Luna prima cio che in essa vederai in gaudio si convertira"
"5666v";"Luna quanto al cielo et allora e dea di castita"
"1804";"Lusinghiero m'ingan naste"
"5666v";"Ly advens contient quatre sapmainez pour seignifier qui sont quatre manieres de advenemens"
"1804";"Ly sangz regue de le ix e heure de le nuit"
"5666v";"L‘an quatorze apres la resurrection nostre seigneur la tresglorieuse Madeleine"
"5666v";"L‘ira che da virtu senpre diversa"
"5666v";"L‘uomo che d’umil‘ loco e discendete"
"5666v";"L’amore non si puo con paura mescolare"
"5666v";"L’archa di Noe fu lunga gomita trecento alta gomita cinquanta"
"5666v";"L’uomo che solo al suo volere attende"
"5666v";"L’usanca del senato di Roma ora a tenpo"
"1804";"M ..."
"1804";"M-ia [!] dio ch' Rason no uogl-io (Verse)"
"5666v";"MILITARIS discipline Clarissime frater precepta ad te."
"1804";"Ma belle me promit lundy"
"5666v";"Ma dame grassieuse je vous Suppli tres humblemant que vous"
"1804";"Ma dame trop vous me sprenes"
"5666v";"Ma perche niuno vitio e contento di segnoreggiare esso solo"
"5666v";"Ma roze née d'amour icy germera"
"1804";"Machabaeorum libri duo praenotant"
"1804";"Machabaeorum libri duo praenotant"
"5666v";"Madame ...... est d’une taille mediocre."
"5666v";"Madame P .... est tres bien faite. (Geschrieben von der Hand Gaultiers)."
"5666v";"Madame. Je ne decrirai pont votre beauté."
"5666v";"Mademoiselle L. C. H. D. V. peut avoir dix huit ans."
"5666v";"Magdenburg ist ein Schönne Statt."
"5666v";"Maggiore vergogna e di manifestare il peccahato che non e di farlo"
"5666v";"Magico esperimento detto del Scorpione, il cui nome è Mavaron, et il suo effeto, e sominiffrante agli malefici per amazzare li inimici"
"1804";"Magister, scimus - (Mt 22,16) Mester, wi weten want du waeraftich byst, unde lerest den wech Goddes in der waerheit"
"5666v";"Magna est obedientie merces."
"5666v";"Magna sane vir amplissime atque prudentissime avuncule inter iuris iusticiaeque cultores est altercatio ....."
"5666v";"Magnas semper domino gratias referre debemus."
"5666v";"Magne et multe domini nostri donationes."
"5666v";"Magnificavit eum in conspectu regum ... Hewte begee wir den tag des mildin herren zinte Mertins"
"5666v";"Magnifici prestanteque viri amici nostri carissimi"
"1804";"Mai vidde alcuno entrar con tanta foia"
"5666v";"Mainte fois me suis esmerveillé de ce que je vois que le temps"
"5666v";"Maintes gens dient que en songes N'a se faubles non et mensonges"
"5666v";"Maintes gens dient que en songes | N'a se fables non et mençonges"
"5666v";"Maintes genz dient que en songes N'a se fables non et mençonges"
"5666v";"Maiores status solennesque etc. Cy commence Valerius son livre qui est divisez communement en .ix. livres particuliers comment que on treuve en aucuns le .xe. livre"
"5666v";"Man sagt hye enphor chunig der Römer."
"1804";"Mancate gia tanto le forðce del valoroso popolo"
"5666v";"Manifestum est ex dicto Euangelij Matthei .12. Tunc vadit et adsumit alios septem spiritus."
"5666v";"Manière pour se bien confesser. Utile à tous bons catholiques"
"1804";"Mansla delenstrue fluis divirim bodogosino"
"5666v";"Mar e bur ne cen (V)"
"5666v";"Marchici cives ad curas domesticas sunt proclives."
"5666v";"Marcho Antonio huomo di grandissimo adfare"
"1804";"Marfira por vos"
"5666v";"Margareta dicitur a margarita... Der namen Margaretha ist alzo vil gespochin alzo eyn edil steyn unnd bekommet von dem namen Margarita"
"5666v";"Margareta dicitur a margarita... Margaretha ist alzo vil gesprochin alzo eyn edil gesteyne unnd komet von dem namen Margarita"
"5666v";"Maria blinckende sterre die dat warachtighe licht des werks ghebaert"
"5666v";"Maria e vaso pieno di gratia, della quale tutto el mondo ne riceve"
"5666v";"Maria muter edele kusche maget | Eine erlöserin aller der welte."
"5666v";"Maria, die gloriose moder gades, na der opvaert in den hemel ons lieven kindes Ihesu, do satte sie oir selven een regel te leven ende onder enen begeven orden gade to dienen …"
"1804";"Martilie groet O wonden diepe O cracht des bloets"
"1804";"Mataios an eiê kai pera tu metriu"
"5666v";"Materia hujus auctoris in hoc opere."
"5666v";"Mathias interpretatur dona dei. Der namen Matias ist alzo vil gesprochin alzo dy gobe gotes wenne her gegebin ist den zwelffboten zu dinste"
"5666v";"Mathias, de gloriose apostel onses heren Ihesu Christi, was geboren van dem edelen geschlechte Juda eyn van den xii sonen Jacobs in Bethlahem."
"5666v";"Matrimonium etiam usque ad extremum vitae spiritum contrahi potest ...."
"1804";"Maudit soit. Isaac"
"1804";"Maudit soit. Isaac"
"1804";"Maudit soit. Isaac"
"1804";"Maudit soit. Isaac"
"5666v";"Maycoes tesmoigne que l'armoise soit mere des aultres herbes et dit qu'elle a a nom armoise pour ce que Dyane s'en ayda"
"1804";"Me doit on apeller de tes malheurs"
"1804";"Me promenant pr-es du logis"
"1804";"Meintes gens cuident que en songes"
"5666v";"Memore de sancte barbe. Ant. //"
"1804";"Men findet achterleye loghene, der vyve sint doetlyke sunde unde dre"
"1804";"Men fint dat unse Here Jesus Christus, de ein Heer is alre creaturen"
"1804";"Men leesen dat in sinte Barnaerts"
"1804";"Men leest dat ij pausen dats Vrbanus de IV ende Jan de XXIV te hebben ghewaerlick ghegheuen"
"5666v";"Men leest in der historien des ertschen bisschops Sigiberti, dat hi den auerhogen leerre ende heligen bisschop sanctus Augu-stino in der alre meester ynnichster liefden ende deuocien had …"
"1804";"Men leest in sinte Baernaets leven dat die duvel hem seide ... Verlicht myn ogen op dat ick niet enslape"
"1804";"Men leest oec van eenen ridder die leefde in veele sonden ende sonderlinghe in dien sonde van oncuuscheit"
"5666v";"Men leest van eenre heiliger nonnen die ons lieve vrouwe mit groter ynnyheit dach ende nacht plach toe dienen"
"5666v";"Men lest een boeck van onser liever, sueter vrouwen exempelen, dat geheiten is Morionale, dat tot een-re steeden twe cloester waren van sunte Bernarts orden …"
"5666v";"Men lest een exempel in Sysarius on-der onser liever vrouwen exempelen: Et was een ridder ende liet die werlt ende genck in sunte Bernarts orden …"
"5666v";"Men lest een exempel van onser liever vrouwen, dat geschreven steet in den Passionael, dat tot eenre steeden een knechtken van xii iaren was ende plach synre olderen schaep te hueden …"
"5666v";"Men lest ein exempel van eynen heydenschen manne, die seir rokeloes was …"
"5666v";"Men lest in Cezarium van eenre ab-dissen, die seer strenge van leven was …"
"5666v";"Men lest in den boick Liber apum, dattet geschieden in den iaer ons heren M cc ende l. So was in Brabant een iongelinck, die na genuechten der werlt seer leefden ende was gebaren van groten, edelen magen...…"
"5666v";"Men lest in der Vater boeck, dattet was een par volcx gebonden mitter ew der heliger kerken …"
"5666v";"Men lest in enen boeck van onser lie-ver vrouwen exempelen, dat ge-hieten is Morionale, dat to Rome een keyser was, die had ene gue-de, eerberlicke vrouwe …"
"5666v";"Men lest in enen boeck, dat Morio-nael heit, dattet een monick was, die avermids des viant of synre eygenre crancheit so vol in des convents kelre gedroncken had …"
"5666v";"Men lest van Wenselaus, den edelen hertoch, dat hie van synre kintheit hielt ende vuerde een reyn, helich leuen …"
"5666v";"Men lest van sunte Thomas, die een bisscop van Cantellenberch was in Engelant, die een seer helich man was …"
"1804";"Men sal nemen den swembalch dat ys de mage van stocvisch"
"1804";"Men sal ock vort myt andacht merken oft en mensche"
"5666v";"Men schal proven unde merken, dat an jewelike jare sint twe unde druttich schedelike dage"
"5666v";"Men seyt int ghemeyn ouer al"
"5666v";"Men vindet beschreven in dem heilgen ewangeliom, dat onse here Ihesus dat hoifft is der heiliger kirken ind eyn here alre creaturen …"
"1804";"Mentre st-a mane leggier sonno avea"
"1804";"Mentre st-a mane leggier sonno avea"
"5666v";"Mer siet of yemant van u allen gheeysket wart of hi gode mint mit ganser trouwen"
"1804";"Merc wel, tot eenre tijt ghevielt dat een predicar"
"5666v";"Mercorialis -- smerevort"
"5666v";"Mere vous sçavez que je suys Cha jus pour la redemption"
"1804";"Merveille de nos jours, monarque incomparable"
"5666v";"Mes chers enfans. Quoy que je n’aye pas lieu de douter ....."
"5666v";"Mes confreres ensuiant la poissance Que nostre mestre en plainne esjoïssance"
"5666v";"Mes diciples et bons amis Je vueul que soyez advertis"
"5666v";"Messires Saint Nicaise qui fu evesque et archevesque de Rains pour le pureté et pour le sainteté"
"5666v";"Messires saint Jehans en livre de ses revelations qui est apolez Apocalipses si dist que il vit une beste qui issoit de la mer"
"5666v";"Met logh skal land bygges/ æn vildhe hwer man orwes"
"5666v";"Mi hebben umbevanghen, die suchten des dodes"
"1804";"Mi ni-no dios i se-nor"
"1804";"Mi rimorde la coscienza"
"1804";"Mi sento il petto accendere"
"1804";"Mi sento il petto accendere"
"5666v";"Miglore et piu utile e le ripriensioni et le bactiture del amico"
"1804";"Mijn Ihesus mijn myne mijn hoppe mijn sueticheit"
"5666v";"Mijn alre liefste broeders, als gi wal weten, so heb ick verdient avermids de gracien gades loevelick to tymmeren by Yponen drie cloester to der eren der heliger drivoldicheit …"
"5666v";"Mijn alre liefste broeders, gi en sult niet allene dat swigen in der woestenijen hoilden …"
