"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Fragment aus Hs. 2259/2370 4‘"$"Fragm. aus 2259/2370 4°"$"Fragm. 2259/2370 4°"$"Fragm. 2259/2370 quart"
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Fragment aus Hs. 143/1182 8‘"$"Fragm. aus 143/1182 8°"$"Fragm. 143/1182 8°"$"Fragm. aus Hs. 143/1182 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 189/1629 2°"$"Hs. 189/1629 2‘"$"Hs 189/1629 2°"$"Hs. 189/1629 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 190/1246 8°"$"Hs. 190/1246 8‘"$"Hs 190/1246 8°"$"Hs. 190/1246 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 194/1630 2°"$"Hs. 194/1630 2‘"$"Hs 194/1630 2°"$"Hs. 194/1630 fol."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 197/1239 8°"$"Hs. 197/1239 8‘"$"Hs 197/1239 8°"$"Hs. 197/1239 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 200/1190 8°"$"Hs. 200/1190 8‘"$"Hs 200/1190 8°"$"Hs. 200/1190 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 201/1238 8°"$"Hs. 201/1238 8‘"$"Hs 201/1238 8°"$"Hs. 201/1238 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 204/1185 8°"$"Hs. 204/1185 8‘"$"Hs 204/1185 8°"$"Hs. 204/1185 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 244/1382 8°"$"Hs. 244/1382 8‘"$"Hs 244/1382 8°"$"Hs. 244/1382 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 263/16 8°"$"Hs. 263/16 8‘"$"Hs 263/16 8°"$"Hs. 263/16 oct."
"Trier"$"4060877-3"$"Stadtbibliothek Trier"$"1076916775"$"Hs. 290/1673 8°"$"Hs. 290/1673 8‘"$"Hs 290/1673 8°"$"Hs. 290/1673 oct."
