"31"$"Ms N.R. 8"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/6918281/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-418802"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/6918293"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2021"$"2021"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"32"$"Ms N.R. 70"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/7181959/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-430579"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/7181969"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2021"$"2021"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"33"$"Ms N.R. 200-1"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/3856972/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-192894"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/3858884"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2016"$"2016"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"34"$"Ms N.R. 200-2"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/3856973/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-192903"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/3859059"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2016"$"2016"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"35"$"Ms N.R. 200-3"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/3856974/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-192913"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/3859365"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2016"$"2016"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"36"$"Ms N.R. 200-4"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/3856975/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-192926"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/3859617"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2016"$"2016"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"37"$"Ms N.R. 201"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/3859840/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-193019"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/3859860"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2016"$"2016"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"38"$"Ms N.R. 900"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/995907/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-47832"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/995918"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2012"$"2012"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"39"$"Hs 997"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/7170916/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-430537"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/7170926"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2021"$"2021"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
"40"$"Hs 1020"$"https://sammlungen.ulb.uni-muenster.de/i3f/v20/4563884/manifest"$"https://nbn-resolving.org/urn:nbn:de:hbz:6:1-234240"$"https://sammlungen.ulb.uni-muenster.de/download/webcache/1000/4563893"$"komplett"$"Original"$"Standard"$"Einzelseite"$"2017"$"2017"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"$"Universitäts- und Landesbibliothek Münster"$"http://d-nb.info/gnd/1086109627"$"Münster (Westf)"$"http://d-nb.info/gnd/4040608-8"
