"125"$"Cod. Guelf. 71.8 Aug. 2°"$"https://iiif.hab.de/object/mss_71-8-aug-2f/manifest.json"$"https://diglib.hab.de/mss/71-8-aug-2f/start.htm"$"https://diglib.hab.de/mss/71-8-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.09.2020"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"126"$"Cod. Guelf. 71.9 Aug. 2°"$"https://iiif.hab.de/object/mss_71-9-aug-2f/manifest.json"$"https://diglib.hab.de/mss/71-9-aug-2f/start.htm"$"https://diglib.hab.de/mss/71-9-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"15.01.2021"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"127"$"Cod. Guelf. 71.10 Aug. 2°"$"https://iiif.hab.de/object/mss_71-10-aug-2f/manifest.json"$"https://diglib.hab.de/mss/71-10-aug-2f/start.htm"$"https://diglib.hab.de/mss/71-10-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"18.01.2021"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"128"$"Cod. Guelf. 71.11 Aug. 2°"$"https://iiif.hab.de/object/mss_71-11-aug-2f/manifest.json"$"https://diglib.hab.de/mss/71-11-aug-2f/start.htm"$"https://diglib.hab.de/mss/71-11-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"07.10.2020"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"129"$"Cod. Guelf. 71.12 Aug. 2°"$"https://iiif.hab.de/object/mss_71-12-aug-2f/manifest.json"$"https://diglib.hab.de/mss/71-12-aug-2f/start.htm"$"https://diglib.hab.de/mss/71-12-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"11.12.2020"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"130"$"Cod. Guelf. 73 Aug. 2°"$""$"https://diglib.hab.de/mss/73-aug-2f/start.htm"$"https://diglib.hab.de/mss/73-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"131"$"Cod. Guelf. 74.1 Aug. 2°"$""$"https://diglib.hab.de/mss/74-1-aug-2f/start.htm"$"https://diglib.hab.de/mss/74-1-aug-2f/thumbs/00065.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"132"$"Cod. Guelf. 74.3 Aug. 2°"$""$"https://diglib.hab.de/mss/74-3-aug-2f/start.htm"$"https://diglib.hab.de/mss/74-3-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.06.2019"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"133"$"Cod. Guelf. 75.1 Aug. 2°"$"https://iiif.hab.de/object/mss_75-1-aug-2f/manifest.json"$"https://diglib.hab.de/mss/75-1-aug-2f/start.htm"$"https://diglib.hab.de/mss/75-1-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"27.11.2020"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"134"$"Cod. Guelf. 75.2 Aug. 2°"$""$"https://diglib.hab.de/mss/75-2-aug-2f/start.htm"$"https://diglib.hab.de/mss/75-2-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"135"$"Cod. Guelf. 76.14 Aug. 2°"$""$"https://diglib.hab.de/mss/76-14-aug-2f/start.htm"$"https://diglib.hab.de/mss/76-14-aug-2f/thumbs/00009.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"136"$"Cod. Guelf. 77.1 Aug. 2°"$""$"https://diglib.hab.de/mss/77-1-aug-2f/start.htm"$"https://diglib.hab.de/mss/77-1-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"19.12.2022"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"137"$"Cod. Guelf. 77.7 Aug. 2°"$""$"https://diglib.hab.de/mss/77-7-aug-2f/start.htm"$"https://diglib.hab.de/mss/77-7-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"138"$"Cod. Guelf. 77.8 Aug. 2°"$""$"https://diglib.hab.de/mss/77-8-aug-2f/start.htm"$"https://diglib.hab.de/mss/77-8-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"139"$"Cod. Guelf. 78.2 Aug. 2°"$""$"https://diglib.hab.de/mss/78-2-aug-2f/start.htm"$"https://diglib.hab.de/mss/78-2-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"140"$"Cod. Guelf. 78.5 Aug. 2°"$""$"https://diglib.hab.de/mss/78-5-aug-2f/start.htm"$"https://diglib.hab.de/mss/78-5-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"07.05.2019"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"141"$"Cod. Guelf. 78.7 Aug. 2°"$""$"https://diglib.hab.de/mss/78-7-aug-2f/start.htm"$"https://diglib.hab.de/mss/78-7-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"17.12.2019"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"142"$"Cod. Guelf. 79 Aug. 2°"$""$"https://diglib.hab.de/mss/79-aug-2f/start.htm"$"https://diglib.hab.de/mss/79-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"07.06.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"143"$"Cod. Guelf. 79.2 Aug. 2°"$""$"https://diglib.hab.de/mss/79-2-aug-2f/start.htm"$"https://diglib.hab.de/mss/79-2-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"17.01.2019"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"144"$"Cod. Guelf. 80.4 Aug. 2°"$""$"https://diglib.hab.de/mss/80-4-aug-2f/start.htm"$"https://diglib.hab.de/mss/80-4-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"145"$"Cod. Guelf. 81 Aug. 2°"$""$"https://diglib.hab.de/mss/81-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"09.05.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"146"$"Cod. Guelf. 81.2 Aug. 2°"$"https://iiif.hab.de/object/mss_81-2-aug-2f/manifest.json"$"https://diglib.hab.de/mss/81-2-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-2-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"25.08.2020"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"147"$"Cod. Guelf. 81.6 Aug. 2°"$"https://iiif.hab.de/object/mss_81-6-aug-2f/manifest.json"$"https://diglib.hab.de/mss/81-6-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-6-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"11.10.2019"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"148"$"Cod. Guelf. 81.9 Aug. 2°"$"https://iiif.hab.de/object/mss_81-9-aug-2f/manifest.json"$"https://diglib.hab.de/mss/81-9-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-9-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"22.09.2020"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"149"$"Cod. Guelf. 81.10 Aug. 2°"$""$"https://diglib.hab.de/mss/81-10-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-10-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"150"$"Cod. Guelf. 81.12 Aug. 2°"$"https://iiif.hab.de/object/mss_81-12-aug-2f/manifest.json"$"https://diglib.hab.de/mss/81-12-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-12-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"26.10.2020"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"151"$"Cod. Guelf. 81.15 Aug. 2°"$""$"https://diglib.hab.de/mss/81-15-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-15-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"09.11.2016"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"152"$"Cod. Guelf. 81.17 Aug. 2°"$""$"https://diglib.hab.de/mss/81-17-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-17-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"153"$"Cod. Guelf. 81.24 Aug. 2°"$""$"https://diglib.hab.de/mss/81-24-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-24-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"154"$"Cod. Guelf. 81.29 Aug. 2°"$""$"https://diglib.hab.de/mss/81-29-aug-2f/start.htm"$"https://diglib.hab.de/mss/81-29-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"155"$"Cod. Guelf. 82.2 Aug. 2°"$""$"https://diglib.hab.de/mss/82-2-aug-2f/start.htm"$"https://diglib.hab.de/mss/82-2-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"156"$"Cod. Guelf. 82.3 Aug. 2°"$""$"https://diglib.hab.de/mss/82-3-aug-2f/start.htm"$"https://diglib.hab.de/mss/82-3-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"157"$"Cod. Guelf. 82.4 Aug. 2°"$""$"https://diglib.hab.de/mss/82-4-aug-2f/start.htm"$"https://diglib.hab.de/mss/82-4-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"158"$"Cod. Guelf. 82.9 Aug. 2°"$"https://iiif.hab.de/object/mss_82-9-aug-2f/manifest.json"$"https://diglib.hab.de/mss/82-9-aug-2f/start.htm"$"https://diglib.hab.de/mss/82-9-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"24.10.2019"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"159"$"Cod. Guelf. 83.7 Aug. 2°"$"https://iiif.hab.de/object/mss_83-7-aug-2f/manifest.json"$"https://diglib.hab.de/mss/83-7-aug-2f/start.htm"$"https://diglib.hab.de/mss/83-7-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"25.08.2020"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"160"$"Cod. Guelf. 83.8 Aug. 2°"$""$"https://diglib.hab.de/mss/83-8-aug-2f/start.htm"$"https://diglib.hab.de/mss/83-8-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"161"$"Cod. Guelf. 83.10 Aug. 2°"$""$"https://diglib.hab.de/mss/83-10-aug-2f/start.htm"$"https://diglib.hab.de/mss/83-10-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"162"$"Cod. Guelf. 83.11 Aug. 2°"$""$"https://diglib.hab.de/mss/83-11-aug-2f/start.htm"$"https://diglib.hab.de/mss/83-11-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"163"$"Cod. Guelf. 83.21 Aug. 2°"$""$"https://diglib.hab.de/mss/83-21-aug-2f/start.htm"$"https://diglib.hab.de/mss/83-21-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"27.06.2019"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"164"$"Cod. Guelf. 83.23 Aug. 2°"$""$"https://diglib.hab.de/mss/83-23-aug-2f/start.htm"$"https://diglib.hab.de/mss/83-23-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"28.04.2017"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"165"$"Cod. Guelf. 83.28 Aug. 2°"$""$"https://diglib.hab.de/mss/83-28-aug-2f/start.htm"$"https://diglib.hab.de/mss/83-28-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"18.02.2015"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"166"$"Cod. Guelf. 84.1 Aug. 2°"$""$"https://diglib.hab.de/mss/84-1-aug-2f/start.htm"$"https://diglib.hab.de/mss/84-1-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"167"$"Cod. Guelf. 84.3 Aug. 2°"$"https://iiif.hab.de/object/mss_84-3-aug-2f/manifest.json"$"https://diglib.hab.de/mss/84-3-aug-2f/start.htm"$"https://diglib.hab.de/mss/84-3-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"22.10.2019"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"168"$"Cod. Guelf. 84.5 Aug. 2°"$""$"https://diglib.hab.de/mss/84-5-aug-2f/start.htm"$"https://diglib.hab.de/mss/84-5-aug-2f/thumbs/VD.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"2007"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"169"$"Cod. Guelf. 84.9 Aug. 2°"$""$"https://diglib.hab.de/mss/84-9-aug-2f/start.htm"$"https://diglib.hab.de/mss/84-9-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"27.04.2018"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"170"$"Cod. Guelf. 85 Aug. 2°"$""$"https://diglib.hab.de/mss/85-aug-2f/start.htm"$"https://diglib.hab.de/mss/85-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"17.11.2015"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
"171"$"Cod. Guelf. 85.1.1 Aug. 2°"$""$"https://diglib.hab.de/mss/85-1-1-aug-2f/start.htm"$"https://diglib.hab.de/mss/85-1-1-aug-2f/thumbs/00001.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$""$"01.04.2011"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"$"Herzog August Bibliothek Wolfenbüttel"$"http://d-nb.info/gnd/8989-8"$"Wolfenbüttel"$"http://d-nb.info/gnd/4066832-0"
