"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 24"$"ki-ub-bord-24"$"ki_ub_bord-024"$"Bord. 24"$"Cod. Bord. 24"$"Ms. Bord. 24"$"Cod. Ms. Bord. 24"$"Cod. M.S. Bord. 24"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 25"$"ki-ub-bord-25"$"ki_ub_bord-025"$"Bord. 25"$"Cod. Bord. 25"$"Ms. Bord. 25"$"Cod. Ms. Bord. 25"$"Cod. M.S. Bord. 25"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 26"$"ki-ub-bord-26"$"ki_ub_bord-026"$"Bord. 26"$"Cod. Bord. 26"$"Ms. Bord. 26"$"Cod. Ms. Bord. 26"$"Cod. M.S. Bord. 26"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 27"$"ki-ub-bord-27"$"ki_ub_bord-027"$"Bord. 27"$"Cod. Bord. 27"$"Ms. Bord. 27"$"Cod. Ms. Bord. 27"$"Cod. M.S. Bord. 27"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 28"$"ki-ub-bord-28"$"ki_ub_bord-028"$"Bord. 28"$"Cod. Bord. 28"$"Ms. Bord. 28"$"Cod. Ms. Bord. 28"$"Cod. M.S. Bord. 28"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 29"$"ki-ub-bord-29"$"ki_ub_bord-029"$"Bord. 29"$"Cod. Bord. 29"$"Ms. Bord. 29"$"Cod. Ms. Bord. 29"$"Cod. M.S. Bord. 29"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 30"$"ki-ub-bord-30"$"ki_ub_bord-030"$"Bord. 30"$"Cod. Bord. 30"$"Ms. Bord. 30"$"Cod. Ms. Bord. 30"$"Cod. M.S. Bord. 30"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 31"$"ki-ub-bord-31"$"ki_ub_bord-031"$"Bord. 31"$"Cod. Bord. 31"$"Ms. Bord. 31"$"Cod. Ms. Bord. 31"$"Cod. M.S. Bord. 31"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 32"$"ki-ub-bord-32"$"ki_ub_bord-032"$"Bord. 32"$"Cod. Bord. 32"$"Ms. Bord. 32"$"Cod. Ms. Bord. 32"$"Cod. M.S. Bord. 32"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 33"$"ki-ub-bord-33"$"ki_ub_bord-033"$"Bord. 33"$"Cod. Bord. 33"$"Ms. Bord. 33"$"Cod. Ms. Bord. 33"$"Cod. M.S. Bord. 33"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 34"$"ki-ub-bord-34"$"ki_ub_bord-034"$"Bord. 34"$"Cod. Bord. 34"$"Ms. Bord. 34"$"Cod. Ms. Bord. 34"$"Cod. M.S. Bord. 34"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 35"$"ki-ub-bord-35"$"ki_ub_bord-035"$"Bord. 35"$"Cod. Bord. 35"$"Ms. Bord. 35"$"Cod. Ms. Bord. 35"$"Cod. M.S. Bord. 35"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 36"$"ki-ub-bord-36"$"ki_ub_bord-036"$"Bord. 36"$"Cod. Bord. 36"$"Ms. Bord. 36"$"Cod. Ms. Bord. 36"$"Cod. M.S. Bord. 36"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 37"$"ki-ub-bord-37"$"ki_ub_bord-037"$"Bord. 37"$"Cod. Bord. 37"$"Ms. Bord. 37"$"Cod. Ms. Bord. 37"$"Cod. M.S. Bord. 37"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 38"$"ki-ub-bord-38"$"ki_ub_bord-038"$"Bord. 38"$"Cod. Bord. 38"$"Ms. Bord. 38"$"Cod. Ms. Bord. 38"$"Cod. M.S. Bord. 38"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 39"$"ki-ub-bord-39"$"ki_ub_bord-039"$"Bord. 39"$"Cod. Bord. 39"$"Ms. Bord. 39"$"Cod. Ms. Bord. 39"$"Cod. M.S. Bord. 39"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 40"$"ki-ub-bord-40"$"ki_ub_bord-040"$"Bord. 40"$"Cod. Bord. 40"$"Ms. Bord. 40"$"Cod. Ms. Bord. 40"$"Cod. M.S. Bord. 40"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 41"$"ki-ub-bord-41"$"ki_ub_bord-041"$"Bord. 41"$"Cod. Bord. 41"$"Ms. Bord. 41"$"Cod. Ms. Bord. 41"$"Cod. M.S. Bord. 41"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 42"$"ki-ub-bord-42"$"ki_ub_bord-042"$"Bord. 42"$"Cod. Bord. 42"$"Ms. Bord. 42"$"Cod. Ms. Bord. 42"$"Cod. M.S. Bord. 42"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 43"$"ki-ub-bord-43"$"ki_ub_bord-043"$"Bord. 43"$"Cod. Bord. 43"$"Ms. Bord. 43"$"Cod. Ms. Bord. 43"$"Cod. M.S. Bord. 43"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 44"$"ki-ub-bord-44"$"ki_ub_bord-044"$"Bord. 44"$"Cod. Bord. 44"$"Ms. Bord. 44"$"Cod. Ms. Bord. 44"$"Cod. M.S. Bord. 44"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 45"$"ki-ub-bord-45"$"ki_ub_bord-045"$"Bord. 45"$"Cod. Bord. 45"$"Ms. Bord. 45"$"Cod. Ms. Bord. 45"$"Cod. M.S. Bord. 45"
"Kiel"$"4030481-4"$"Universitätsbibliothek Kiel"$"36197-5"$"Cod. ms. Bord. 46"$"ki-ub-bord-46"$"ki_ub_bord-046"$"Bord. 46"$"Cod. Bord. 46"$"Ms. Bord. 46"$"Cod. Ms. Bord. 46"$"Cod. M.S. Bord. 46"
