"21"$"Best. 701 Nr. 118"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=563c4ed4-479a-4b38-afaf-d44aae65ca03"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=563c4ed4-479a-4b38-afaf-d44aae65ca03"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"22"$"Best. 701 Nr. 119"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=ac4445b4-789d-44ef-885d-d5bc00d1e025"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=ac4445b4-789d-44ef-885d-d5bc00d1e025"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"23"$"Best. 701 Nr. 120"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=352efca8-e3cf-4cb1-ae07-c174eed4bf3a"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=352efca8-e3cf-4cb1-ae07-c174eed4bf3a"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"24"$"Best. 701 Nr. 121"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=498040be-df8c-4210-88d2-8631c4d2779a"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=498040be-df8c-4210-88d2-8631c4d2779a"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"25"$"Best. 701 Nr. 122"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=358a5321-fc2e-48a0-b45a-1a12ee308d8c"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=358a5321-fc2e-48a0-b45a-1a12ee308d8c"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"26"$"Best. 701 Nr. 123"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=d2106411-afa4-41bb-a90f-d7924994b61d"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=d2106411-afa4-41bb-a90f-d7924994b61d"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"27"$"Best. 701 Nr. 124"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=6b3d8217-789f-4749-bc7d-e9167f8eb145"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=6b3d8217-789f-4749-bc7d-e9167f8eb145"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"28"$"Best. 701 Nr. 125"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=28334982-a09d-44d7-9034-73f3d2e2eabd"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=28334982-a09d-44d7-9034-73f3d2e2eabd"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"29"$"Best. 701 Nr. 126"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=b8e6dc94-978d-4c91-ab10-82a3ae44f0a3"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=b8e6dc94-978d-4c91-ab10-82a3ae44f0a3"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"30"$"Best. 701 Nr. 127"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=ddf8baac-d2e4-407f-8e09-7e6c5d4c861e"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=ddf8baac-d2e4-407f-8e09-7e6c5d4c861e"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"31"$"Best. 701 Nr. 128"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=1f395c80-b2c5-4119-8cf7-4ed2b8fa0a03"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=1f395c80-b2c5-4119-8cf7-4ed2b8fa0a03"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
"32"$"Best. 701 Nr. 129"$""$"https://apertus.rlp.de/index.php?PLINK=1&ID=ef124c0d-c2f8-4c7d-a67e-510f6974204c"$"https://apertus.rlp.de/ddb_download.php?P=1&ID=ef124c0d-c2f8-4c7d-a67e-510f6974204c"$"Komplett"$"Original"$"Standard"$"Doppelseite"$"2021"$"2021"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"$"Landeshauptarchiv Koblenz"$"http://d-nb.info/gnd/2042220-9"$"Koblenz"$"https://d-nb.info/gnd/4031410-8"
