"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 46"$"Cod. Pal. lat. 46"$"Cpl 46"$"cpl 46"$"Cod. Vat. Pal. lat. 46"$"Vat. Pal. lat. 46"$"Vaticanus Palatinus 46"$"Codex Palatinus latinus 46"$"Pallat. 46"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 47"$"Cod. Pal. lat. 47"$"Cpl 47"$"cpl 47"$"Cod. Vat. Pal. lat. 47"$"Vat. Pal. lat. 47"$"Vaticanus Palatinus 47"$"Codex Palatinus latinus 47"$"Pallat. 47"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 48"$"Cod. Pal. lat. 48"$"Cpl 48"$"cpl 48"$"Cod. Vat. Pal. lat. 48"$"Vat. Pal. lat. 48"$"Vaticanus Palatinus 48"$"Codex Palatinus latinus 48"$"Pallat. 48"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 49"$"Cod. Pal. lat. 49"$"Cpl 49"$"cpl 49"$"Cod. Vat. Pal. lat. 49"$"Vat. Pal. lat. 49"$"Vaticanus Palatinus 49"$"Codex Palatinus latinus 49"$"Pallat. 49"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 50"$"Cod. Pal. lat. 50"$"Cpl 50"$"cpl 50"$"Cod. Vat. Pal. lat. 50"$"Vat. Pal. lat. 50"$"Vaticanus Palatinus 50"$"Codex Palatinus latinus 50"$"Pallat. 50"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 51"$"Cod. Pal. lat. 51"$"Cpl 51"$"cpl 51"$"Cod. Vat. Pal. lat. 51"$"Vat. Pal. lat. 51"$"Vaticanus Palatinus 51"$"Codex Palatinus latinus 51"$"Pallat. 51"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 53"$"Cod. Pal. lat. 53"$"Cpl 53"$"cpl 53"$"Cod. Vat. Pal. lat. 53"$"Vat. Pal. lat. 53"$"Vaticanus Palatinus 53"$"Codex Palatinus latinus 53"$"Pallat. 53"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 54"$"Cod. Pal. lat. 54"$"Cpl 54"$"cpl 54"$"Cod. Vat. Pal. lat. 54"$"Vat. Pal. lat. 54"$"Vaticanus Palatinus 54"$"Codex Palatinus latinus 54"$"Pallat. 54"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 56"$"Cod. Pal. lat. 56"$"Cpl 56"$"cpl 56"$"Cod. Vat. Pal. lat. 56"$"Vat. Pal. lat. 56"$"Vaticanus Palatinus 56"$"Codex Palatinus latinus 56"$"Pallat. 56"
"Vatikanstadt"$"4062404-3"$"Biblioteca Apostolica Vaticana"$"1003302-6"$"Pal. lat. 57"$"Cod. Pal. lat. 57"$"Cpl 57"$"cpl 57"$"Cod. Vat. Pal. lat. 57"$"Vat. Pal. lat. 57"$"Vaticanus Palatinus 57"$"Codex Palatinus latinus 57"$"Pallat. 57"
