"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 84"$"Hs. 84"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 85"$"Hs. 85"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 86"$"Hs. 86"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 87"$"Hs. 87"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 88"$"Hs. 88"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 89"$"Hs. 89"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 90"$"Hs. 90"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 91"$"Hs. 91"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 92"$"Hs. 92"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 93"$"Hs. 93"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 94"$"Hs. 94"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 95"$"Hs. 95"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 96"$"Hs. 96"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 97"$"Hs. 97"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 98"$"Hs. 98"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 99"$"Hs. 99"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 100"$"Hs. 100"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 101"$"Hs. 101"
"Köln"$"4031483-2"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"1068100672"$"Cod. 102"$"Hs. 102"
