"31"$"Cod. 33"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/268306/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/268310"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"32"$"Cod. 34"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/157410/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/157413"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"33"$"Cod. 35"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/268637/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/268641"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"34"$"Cod. 36"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/216263/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/216267"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"35"$"Cod. 37"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/269180/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/269186"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"36"$"Cod. 38"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/269397/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/269401"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"37"$"Cod. 39"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/269748/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/269752"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"38"$"Cod. 40"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/157725/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/157728"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"39"$"Cod. 41"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/157972/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/157977"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
"40"$"Cod. 43"$"https://digital.dombibliothek-koeln.de/hs/i3f/v20/269903/manifest"$""$"https://digital.dombibliothek-koeln.de/ddbkha/download/webcache/128/269907"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"2004"$"2004"$"Erzbischöfliche Diözesan- und Dombibliothek Köln mit Bibliothek St. Albertus Magnus"$"https://d-nb.info/gnd/1068100672"$"Köln"$"https://d-nb.info/gnd/4031483-2"$"Universität zu Köln"$"http://d-nb.info/gnd/2024231-1"$"Köln"$"http://d-nb.info/gnd/4031483-2"
