"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 24"$"(K.-K.) 78 C 24"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 25"$"(K.-K.) 78 C 25"$"Ms. Ham. 138"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 26"$"(K.-K.) 78 C 26"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 27"$"(K.-K.) 78 C 27"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 28"$"(K.-K.) 78 C 28"$"Ms. Ham. 451"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 31"$"(K.-K.) 78 C 31"$"Ms. Ham. 218"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 32"$"(K.-K.) 78 C 32"$"Ms. Ham. 223"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 C 33"$"(K.-K.) 78 C 33"$"Ms. Ham. 133"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 5"$"(K.-K.) 78 D 5"$"Ms. Ham. 353"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 6"$"(K.-K.) 78 D 6"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 7"$"(K.-K.) 78 D 7"$"Ms. Ham. 54"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 8"$"(K.-K.) 78 D 8"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 9"$"(K.-K.) 78 D 9"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 10"$"(K.-K.) 78 D 10"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 11"$"(K.-K.) 78 D 11"$"Ms. Ham. 501"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 12"$"(K.-K.) 78 D 12"$"Ms. Ham. 556"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 13"$"(K.-K.) 78 D 13"$"Ms. Ham. 297"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 14"$"(K.-K.) 78 D 14"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 17"$"(K.-K.) 78 D 17"$"Ms. Ham. 443"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 D 19"$"(K.-K.) 78 D 19"$"Ms. ham. 439"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 E 3"$"(K.-K.) 78 E 3"$"Ms. Ham. 85"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 E 4"$"(K.-K.) 78 E 4"$"Ms. Ham. 651"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 78 F 1"$"(K.-K.) 78 F 1"$"Ms. Ham. 29"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. 79 A 17"$"(K.-K.) 79 A 17"
"Berlin"$"4005728-8"$"Kupferstichkabinett (Staatliche Museen zu Berlin - Preußischer Kulturbesitz)"$"2016864-0"$"Cod. Botticelli"$"(K.-K.) Botticelli"$"Ms. Ham. 201"
