"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 29"$"fol. 29"$"2° Cod. ms. 29"$"2° Cod.ms. 29"$"fol 29"$"2º Cod.ms. 29"$"2º Cod. ms. 29"$"2o Cod.ms. 29"$"2o Cod. ms. 29"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 30"$"fol. 30"$"2° Cod. ms. 30"$"2° Cod.ms. 30"$"fol 30"$"2º Cod.ms. 30"$"2º Cod. ms. 30"$"2o Cod.ms. 30"$"2o Cod. ms. 30"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 30a"$"fol. 30a"$"2° Cod. ms. 30a"$"2° Cod.ms. 30a"$"fol 30a"$"2º Cod.ms. 30a"$"2º Cod. ms. 30a"$"2o Cod.ms. 30a"$"2o Cod. ms. 30a"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 31"$"fol. 31"$"2° Cod. ms. 31"$"2° Cod.ms. 31"$"fol 31"$"2º Cod.ms. 31"$"2º Cod. ms. 31"$"2o Cod.ms. 31"$"2o Cod. ms. 31"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 32"$"fol. 32"$"2° Cod. ms. 32"$"2° Cod.ms. 32"$"fol 32"$"2º Cod.ms. 32"$"2º Cod. ms. 32"$"2o Cod.ms. 32"$"2o Cod. ms. 32"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 33"$"fol. 33"$"2° Cod. ms. 33"$"2° Cod.ms. 33"$"fol 33"$"2º Cod.ms. 33"$"2º Cod. ms. 33"$"2o Cod.ms. 33"$"2o Cod. ms. 33"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 34"$"fol. 34"$"2° Cod. ms. 34"$"2° Cod.ms. 34"$"fol 34"$"2º Cod.ms. 34"$"2º Cod. ms. 34"$"2o Cod.ms. 34"$"2o Cod. ms. 34"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 35"$"fol. 35"$"2° Cod. ms. 35"$"2° Cod.ms. 35"$"fol 35"$"2º Cod.ms. 35"$"2º Cod. ms. 35"$"2o Cod.ms. 35"$"2o Cod. ms. 35"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 36"$"fol. 36"$"2° Cod. ms. 36"$"2° Cod.ms. 36"$"fol 36"$"2º Cod.ms. 36"$"2º Cod. ms. 36"$"2o Cod.ms. 36"$"2o Cod. ms. 36"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 37"$"fol. 37"$"2° Cod. ms. 37"$"2° Cod.ms. 37"$"fol 37"$"2º Cod.ms. 37"$"2º Cod. ms. 37"$"2o Cod.ms. 37"$"2o Cod. ms. 37"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 38"$"fol. 38"$"2° Cod. ms. 38"$"2° Cod.ms. 38"$"fol 38"$"2º Cod.ms. 38"$"2º Cod. ms. 38"$"2o Cod.ms. 38"$"2o Cod. ms. 38"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 39"$"fol. 39"$"2° Cod. ms. 39"$"2° Cod.ms. 39"$"fol 39"$"2º Cod.ms. 39"$"2º Cod. ms. 39"$"2o Cod.ms. 39"$"2o Cod. ms. 39"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 40"$"fol. 40"$"2° Cod. ms. 40"$"2° Cod.ms. 40"$"fol 40"$"2º Cod.ms. 40"$"2º Cod. ms. 40"$"2o Cod.ms. 40"$"2o Cod. ms. 40"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 41"$"fol. 41"$"2° Cod. ms. 41"$"2° Cod.ms. 41"$"fol 41"$"2º Cod.ms. 41"$"2º Cod. ms. 41"$"2o Cod.ms. 41"$"2o Cod. ms. 41"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 42"$"fol. 42"$"2° Cod. ms. 42"$"2° Cod.ms. 42"$"fol 42"$"2º Cod.ms. 42"$"2º Cod. ms. 42"$"2o Cod.ms. 42"$"2o Cod. ms. 42"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 43"$"fol. 43"$"2° Cod. ms. 43"$"2° Cod.ms. 43"$"fol 43"$"2º Cod.ms. 43"$"2º Cod. ms. 43"$"2o Cod.ms. 43"$"2o Cod. ms. 43"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 44"$"fol. 44"$"2° Cod. ms. 44"$"2° Cod.ms. 44"$"fol 44"$"2º Cod.ms. 44"$"2º Cod. ms. 44"$"2o Cod.ms. 44"$"2o Cod. ms. 44"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 45"$"fol. 45"$"2° Cod. ms. 45"$"2° Cod.ms. 45"$"fol 45"$"2º Cod.ms. 45"$"2º Cod. ms. 45"$"2o Cod.ms. 45"$"2o Cod. ms. 45"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 47"$"fol. 47"$"2° Cod. ms. 47"$"2° Cod.ms. 47"$"fol 47"$"2º Cod.ms. 47"$"2º Cod. ms. 47"$"2o Cod.ms. 47"$"2o Cod. ms. 47"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 49"$"fol. 49"$"2° Cod. ms. 49"$"2° Cod.ms. 49"$"fol 49"$"2º Cod.ms. 49"$"2º Cod. ms. 49"$"2o Cod.ms. 49"$"2o Cod. ms. 49"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 50"$"fol. 50"$"2° Cod. ms. 50"$"2° Cod.ms. 50"$"fol 50"$"2º Cod.ms. 50"$"2º Cod. ms. 50"$"2o Cod.ms. 50"$"2o Cod. ms. 50"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 51"$"fol. 51"$"2° Cod. ms. 51"$"2° Cod.ms. 51"$"fol 51"$"2º Cod.ms. 51"$"2º Cod. ms. 51"$"2o Cod.ms. 51"$"2o Cod. ms. 51"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 52"$"fol. 52"$"2° Cod. ms. 52"$"2° Cod.ms. 52"$"fol 52"$"2º Cod.ms. 52"$"2º Cod. ms. 52"$"2o Cod.ms. 52"$"2o Cod. ms. 52"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 54"$"fol. 54"$"2° Cod. ms. 54"$"2° Cod.ms. 54"$"fol 54"$"2º Cod.ms. 54"$"2º Cod. ms. 54"$"2o Cod.ms. 54"$"2o Cod. ms. 54"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 55"$"fol. 55"$"2° Cod. ms. 55"$"2° Cod.ms. 55"$"fol 55"$"2º Cod.ms. 55"$"2º Cod. ms. 55"$"2o Cod.ms. 55"$"2o Cod. ms. 55"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 56"$"fol. 56"$"2° Cod. ms. 56"$"2° Cod.ms. 56"$"fol 56"$"2º Cod.ms. 56"$"2º Cod. ms. 56"$"2o Cod.ms. 56"$"2o Cod. ms. 56"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 57"$"fol. 57"$"2° Cod. ms. 57"$"2° Cod.ms. 57"$"fol 57"$"2º Cod.ms. 57"$"2º Cod. ms. 57"$"2o Cod.ms. 57"$"2o Cod. ms. 57"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 58"$"fol. 58"$"2° Cod. ms. 58"$"2° Cod.ms. 58"$"fol 58"$"2º Cod.ms. 58"$"2º Cod. ms. 58"$"2o Cod.ms. 58"$"2o Cod. ms. 58"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 59"$"fol. 59"$"2° Cod. ms. 59"$"2° Cod.ms. 59"$"fol 59"$"2º Cod.ms. 59"$"2º Cod. ms. 59"$"2o Cod.ms. 59"$"2o Cod. ms. 59"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 60"$"fol. 60"$"2° Cod. ms. 60"$"2° Cod.ms. 60"$"fol 60"$"2º Cod.ms. 60"$"2º Cod. ms. 60"$"2o Cod.ms. 60"$"2o Cod. ms. 60"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 61"$"fol. 61"$"2° Cod. ms. 61"$"2° Cod.ms. 61"$"fol 61"$"2º Cod.ms. 61"$"2º Cod. ms. 61"$"2o Cod.ms. 61"$"2o Cod. ms. 61"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 63"$"fol. 63"$"2° Cod. ms. 63"$"2° Cod.ms. 63"$"fol 63"$"2º Cod.ms. 63"$"2º Cod. ms. 63"$"2o Cod.ms. 63"$"2o Cod. ms. 63"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 64"$"fol. 64"$"2° Cod. ms. 64"$"2° Cod.ms. 64"$"fol 64"$"2º Cod.ms. 64"$"2º Cod. ms. 64"$"2o Cod.ms. 64"$"2o Cod. ms. 64"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 65"$"fol. 65"$"2° Cod. ms. 65"$"2° Cod.ms. 65"$"fol 65"$"2º Cod.ms. 65"$"2º Cod. ms. 65"$"2o Cod.ms. 65"$"2o Cod. ms. 65"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 66"$"fol. 66"$"2° Cod. ms. 66"$"2° Cod.ms. 66"$"fol 66"$"2º Cod.ms. 66"$"2º Cod. ms. 66"$"2o Cod.ms. 66"$"2o Cod. ms. 66"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 67"$"fol. 67"$"2° Cod. ms. 67"$"2° Cod.ms. 67"$"fol 67"$"2º Cod.ms. 67"$"2º Cod. ms. 67"$"2o Cod.ms. 67"$"2o Cod. ms. 67"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 68"$"fol. 68"$"2° Cod. ms. 68"$"2° Cod.ms. 68"$"fol 68"$"2º Cod.ms. 68"$"2º Cod. ms. 68"$"2o Cod.ms. 68"$"2o Cod. ms. 68"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 69"$"fol. 69"$"2° Cod. ms. 69"$"2° Cod.ms. 69"$"fol 69"$"2º Cod.ms. 69"$"2º Cod. ms. 69"$"2o Cod.ms. 69"$"2o Cod. ms. 69"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 70"$"fol. 70"$"2° Cod. ms. 70"$"2° Cod.ms. 70"$"fol 70"$"2º Cod.ms. 70"$"2º Cod. ms. 70"$"2o Cod.ms. 70"$"2o Cod. ms. 70"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 71"$"fol. 71"$"2° Cod. ms. 71"$"2° Cod.ms. 71"$"fol 71"$"2º Cod.ms. 71"$"2º Cod. ms. 71"$"2o Cod.ms. 71"$"2o Cod. ms. 71"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 72"$"fol. 72"$"2° Cod. ms. 72"$"2° Cod.ms. 72"$"fol 72"$"2º Cod.ms. 72"$"2º Cod. ms. 72"$"2o Cod.ms. 72"$"2o Cod. ms. 72"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 73"$"fol. 73"$"2° Cod. ms. 73"$"2° Cod.ms. 73"$"fol 73"$"2º Cod.ms. 73"$"2º Cod. ms. 73"$"2o Cod.ms. 73"$"2o Cod. ms. 73"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 74"$"fol. 74"$"2° Cod. ms. 74"$"2° Cod.ms. 74"$"fol 74"$"2º Cod.ms. 74"$"2º Cod. ms. 74"$"2o Cod.ms. 74"$"2o Cod. ms. 74"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 75"$"fol. 75"$"2° Cod. ms. 75"$"2° Cod.ms. 75"$"fol 75"$"2º Cod.ms. 75"$"2º Cod. ms. 75"$"2o Cod.ms. 75"$"2o Cod. ms. 75"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 76"$"fol. 76"$"2° Cod. ms. 76"$"2° Cod.ms. 76"$"fol 76"$"2º Cod.ms. 76"$"2º Cod. ms. 76"$"2o Cod.ms. 76"$"2o Cod. ms. 76"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 78"$"fol. 78"$"2° Cod. ms. 78"$"2° Cod.ms. 78"$"fol 78"$"2º Cod.ms. 78"$"2º Cod. ms. 78"$"2o Cod.ms. 78"$"2o Cod. ms. 78"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 79"$"fol. 79"$"2° Cod. ms. 79"$"2° Cod.ms. 79"$"fol 79"$"2º Cod.ms. 79"$"2º Cod. ms. 79"$"2o Cod.ms. 79"$"2o Cod. ms. 79"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 80"$"fol. 80"$"2° Cod. ms. 80"$"2° Cod.ms. 80"$"fol 80"$"2º Cod.ms. 80"$"2º Cod. ms. 80"$"2o Cod.ms. 80"$"2o Cod. ms. 80"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 81"$"fol. 81"$"2° Cod. ms. 81"$"2° Cod.ms. 81"$"fol 81"$"2º Cod.ms. 81"$"2º Cod. ms. 81"$"2o Cod.ms. 81"$"2o Cod. ms. 81"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 82"$"fol. 82"$"2° Cod. ms. 82"$"2° Cod.ms. 82"$"fol 82"$"2º Cod.ms. 82"$"2º Cod. ms. 82"$"2o Cod.ms. 82"$"2o Cod. ms. 82"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 83"$"fol. 83"$"2° Cod. ms. 83"$"2° Cod.ms. 83"$"fol 83"$"2º Cod.ms. 83"$"2º Cod. ms. 83"$"2o Cod.ms. 83"$"2o Cod. ms. 83"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 84"$"fol. 84"$"2° Cod. ms. 84"$"2° Cod.ms. 84"$"fol 84"$"2º Cod.ms. 84"$"2º Cod. ms. 84"$"2o Cod.ms. 84"$"2o Cod. ms. 84"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 85"$"fol. 85"$"2° Cod. ms. 85"$"2° Cod.ms. 85"$"fol 85"$"2º Cod.ms. 85"$"2º Cod. ms. 85"$"2o Cod.ms. 85"$"2o Cod. ms. 85"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 86"$"fol. 86"$"2° Cod. ms. 86"$"2° Cod.ms. 86"$"fol 86"$"2º Cod.ms. 86"$"2º Cod. ms. 86"$"2o Cod.ms. 86"$"2o Cod. ms. 86"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 87"$"fol. 87"$"2° Cod. ms. 87"$"2° Cod.ms. 87"$"fol 87"$"2º Cod.ms. 87"$"2º Cod. ms. 87"$"2o Cod.ms. 87"$"2o Cod. ms. 87"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 87a"$"fol. 87a"$"2° Cod. ms. 87a"$"2° Cod.ms. 87a"$"fol 87a"$"2º Cod.ms. 87a"$"2º Cod. ms. 87a"$"2o Cod.ms. 87a"$"2o Cod. ms. 87a"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 88"$"fol. 88"$"2° Cod. ms. 88"$"2° Cod.ms. 88"$"fol 88"$"2º Cod.ms. 88"$"2º Cod. ms. 88"$"2o Cod.ms. 88"$"2o Cod. ms. 88"
"München"$"4127793-4"$"Ludwig-Maximilians-Universität München. Universitätsbibliothek"$"2024938-X"$"2 Cod.ms. 89"$"fol. 89"$"2° Cod. ms. 89"$"2° Cod.ms. 89"$"fol 89"$"2º Cod.ms. 89"$"2º Cod. ms. 89"$"2o Cod.ms. 89"$"2o Cod. ms. 89"
