"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 150"$"Hs. Georg. 150. 8°"$"120. 4°"$"Georg. 150"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 151"$"Georg. 151"$"Hs. Georg. 151. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 153"$"Georg. 153"$"Hs. Georg 153. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 166"$"Georg. 166"$"Hs. Georg. 166. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 221"$"Georg. 221"$"Hs. Georg. 221. 8°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 224"$"Hs. Georg. 224. 4°"$"Cod. Georg. 4°. 1"$"Georg. 224"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 225"$"Hs. Georg. 225. 8° (4°)"$"Cod. Georg. 4°. 2"$"Georg. 225"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 226"$"Hs. Georg. 226. 4°"$"Cod. Georg. 4°. 3"$"Georg. 226"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 227"$"Hs. Georg. 227. 4°"$"Cod. Georg. 4° 15"$"Cod. Georg. 4° 35"$"Georg. 227"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 228"$"Hs. Georg. 228. 4°"$"2°, 17"$"Georg. 228"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 229"$"Hs. Georg. 229. 8° (4°)"$"Cod. Georg. 4°, 20"$"Georg. 229"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 230"$"Hs. Georg. 230. 2°"$"Hs. 44. 2°"$"Cod. Georg. 2°, 6"$"Georg. 230"$"Hs. Georg. 230. 2o"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 231"$"Hs. Georg. 231. 8° (4°)"$"Cod. Georg. 4°, 5"$"Georg. 231"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 233"$"Georg. 233"$"Hs. Georg. 233. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 234"$"Georg. 234"$"Hs. Georg. 234. 4°"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 235"$"Hs. Georg. 235. 4°"$"No. 49"$"Georg. 235"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 238"$"Hs. Georg. 238. 8°"$"128. 4°"$"Georg. 238"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 243"$"Hs. Georg. 243. 4°"$"Cod. Germ. 4°, 1"$"Georg. 243"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 266"$"Hs. Georg. 266. 4°"$"Cod. Georg. 2°, 11"$"Cod. Georg. 2°, 68"$"Georg. 266"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 267"$"Hs. Georg. 267. 8°"$"Cod. Georg. 8°, 13"$"Cod. Georg. 8°, 87"$"Georg. 267"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 268"$"Hs. Georg. 268. 4°"$"Cod. Georg. 2°, 12"$"Cod. Georg. 2°, 46"$"Georg. 268"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 269"$"Hs. Georg. 269. 4°"$"Cod. Georg. 2°, 10"$"Cod. Georg. 2°, 34"$"Georg. 269"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 270"$"Hs. Georg. 270. 8°"$"Georg. 270"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 272"$"Hs. Georg. 272. 2°"$"Cod. Georg. 2°, 18"$"Cod. Georg. 2°, 2"$"Georg. 272"
"Dessau-Roßlau"$"7576656-5"$"Stadtarchiv Dessau-Roßlau, Anhaltische Landesbücherei"$"65928-9"$"Georg 275"$"Hs. Georg. 275. 4°"$"Georg. 275"
