"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 183"$"Bestand 7002 183"$" 7002 183"$"GB fol. 183"$"Best. 7002 183 (GB fol. 183)"$"Best. 7002 183 (GBf° 183)"$"7002 183 (GBf° 183)"$"GBf° 183"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 184"$"Bestand 7002 184"$" 7002 184"$"GB fol. 184"$"Best. 7002 184 (GB fol. 184)"$"GB f° 184"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 185"$"Bestand 7002 185"$" 7002 185"$"GB fol. 185"$"Best. 7002 185 (GB fol. 185)"$"GB f° 185"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 186"$"Bestand 7002 186"$" 7002 186"$"GB fol. 186"$"Best. 7002 186 (GB fol. 186)"$"GB f° 186"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 187"$"Bestand 7002 187"$" 7002 187"$"GB fol. 187"$"Best. 7002 187 (GB fol. 187)"$"GB f° 187"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 188"$"Bestand 7002 188"$" 7002 188"$"GB fol. 188"$"Best. 7002 188 (GB fol. 188)"$"GB f0 188"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 189"$"Bestand 7002 189"$" 7002 189"$"GB fol. 189"$"Best. 7002 189 (GB fol. 189)"$"GB f° 189"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 19"$"Bestand 7002 19"$" 7002 19"$"GB fol. 19"$"Best. 7002 19 (GB fol. 19)"$"GB f° 19"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 190"$"Bestand 7002 190"$" 7002 190"$"GB fol. 190"$"Best. 7002 190 (GB fol. 190)"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 190 I"$"Bestand 7002 190 I"$" 7002 190 I"$"GB fol. 190 I"$"Best. 7002 190 I (GB fol. 190 I)"$"GB f° 190 I"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 190 II"$"Bestand 7002 190 II"$" 7002 190 II"$"GB fol. 190 II"$"Best. 7002 190 II (GB fol. 190 II)"$"GB f° 190 II"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 192"$"Bestand 7002 192"$" 7002 192"$"GB fol. 192"$"Best. 7002 192 (GB fol. 192)"$"GB f° 192"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 193"$"Bestand 7002 193"$" 7002 193"$"GB fol. 193"$"Best. 7002 193 (GB fol. 193)"$"GB f° 193"
"Köln"$"4031483-2"$"Historisches Archiv der Stadt Köln"$"1017704-8"$"Best. 7002 194"$"Bestand 7002 194"$" 7002 194"$"GB fol. 194"$"Best. 7002 194 (GB fol. 194)"$"GB f° 194"
