"30"$"C 65:6, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055183/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-570916"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055183/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"31"$"C 66, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000055182/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-570813"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055182/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"32"$"C 69, Ansetzfalz vorn"$"https://iiif.ub.uni-leipzig.de/0000055179/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-570881"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055179/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"33"$"C 69, Ansetzfalz hinten"$"https://iiif.ub.uni-leipzig.de/0000055180/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-570892"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055180/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"34"$"C 73, Ansetzfalz vorn"$"https://iiif.ub.uni-leipzig.de/0000054822/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567222"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054822/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"35"$"C 73, Ansetzfalz hinten"$"https://iiif.ub.uni-leipzig.de/0000054823/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567232"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054823/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"36"$"C 75, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000054824/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567243"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054824/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"37"$"C 83, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000054827/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567210"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054827/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"38"$"C 84:6a, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055193/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571042"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055193/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"39"$"C 87:1, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000055166/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-570694"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055166/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"40"$"C 89, Spiegel"$"https://iiif.ub.uni-leipzig.de/0000054848/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567549"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054848/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"41"$"C 91:2, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000055195/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571060"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055195/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"42"$"C 92, Spiegel"$"https://iiif.ub.uni-leipzig.de/0000054826/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567278"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054826/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"43"$"C 94:1, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000055196/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571070"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055196/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"44"$"C 113, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000055188/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567280"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055188/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"45"$"C 115:1, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000054828/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567297"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054828/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"46"$"C 115:2, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000054849/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567555"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054849/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"47"$"C 117, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055223/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571166"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0552/0000055223/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"48"$"C 118, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055197/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571086"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055197/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"49"$"C 120, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000054829/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567300"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054829/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"50"$"C 123, fliegendes Blatt vorn"$"https://iiif.ub.uni-leipzig.de/0000054831/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567326"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054831/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"51"$"C 123, fliegendes Blatt hinten"$"https://iiif.ub.uni-leipzig.de/0000054830/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567312"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054830/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"52"$"C 125, Spiegel"$"https://iiif.ub.uni-leipzig.de/0000055198/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571093"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055198/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"53"$"C 130, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000054835/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567333"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054835/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"54"$"C 131, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055199/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571106"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0551/0000055199/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"55"$"C 136, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055200/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571110"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0552/0000055200/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"56"$"C 138, Spiegel"$"https://iiif.ub.uni-leipzig.de/0000054838/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567350"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054838/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"57"$"C 141, Spiegel"$"https://iiif.ub.uni-leipzig.de/0000054839/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567414"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054839/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"58"$"C 142:1, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055202/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571125"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0552/0000055202/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"59"$"C 148, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000054841/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567421"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054841/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"60"$"C 153, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055201/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571137"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0552/0000055201/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"61"$"C 160, Flügelfalz"$"https://iiif.ub.uni-leipzig.de/0000054837/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567404"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054837/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"62"$"C 161, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055203/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571141"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0552/0000055203/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"63"$"C 162, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055224/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571369"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0552/0000055224/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"64"$"C 163, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000054851/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567466"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054851/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"65"$"C 167, fliegendes Blatt"$"https://iiif.ub.uni-leipzig.de/0000055225/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-571377"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0552/0000055225/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
"66"$"C 169, Ansetzfalz"$"https://iiif.ub.uni-leipzig.de/0000054844/manifest.json"$"https://nbn-resolving.org/urn:nbn:de:bsz:15-0026-567495"$"https://iiif.ub.uni-leipzig.de/iiif/j2k/0000/0548/0000054844/00000001.jpx/full/,200/0/default.jpg"$"Komplett"$"Original"$"Standard"$"Einzelseite"$"01.01.2022"$"01.11.2023"$"Evangelisch-Lutherische Kirchgemeinde Annaberg-Buchholz, Kirchenbibliothek"$"https://d-nb.info/gnd/1026301912"$"Annaberg-Buchholz (Erzgebirge)"$"https://d-nb.info/gnd/4085813-3"$"Universitätsbibliothek Leipzig"$"https://d-nb.info/gnd/30026-3"$"Leipzig"$"https://d-nb.info/gnd/4035206-7"
