"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 6"$"Cod. I. 2. fol. 6"$"Cod. I. 2. fol 6"$"Cod. I.2.2° 6"$"I.2.2° 6"$"I.2.2o 6"$"Cod. I.2.2o 6"$"Cod.I.2.2o 6"$"Cod.I.2. fol. 6"$"Cod I.2.2o 6"$"Cod. I.2.2.6"$"Cod.I.2.2.6"$"Cod. I.2. fol. 6"$"I.2.2.6"$"I.2. fol. 6"$"Cod. I.2.2. 6"$"Cod. I.2.2ᵒ 6"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 7"$"Cod. I. 2. fol. 7"$"Cod. I. 2. fol 7"$"Cod. I.2.2° 7"$"I.2.2° 7"$"I.2.2o 7"$"Cod. I.2.2o 7"$"Cod.I.2.2o 7"$"Cod.I.2. fol. 7"$"Cod I.2.2o 7"$"Cod. I.2.2.7"$"Cod.I.2.2.7"$"Cod. I.2. fol. 7"$"I.2.2.7"$"I.2. fol. 7"$"Cod. I.2.2. 7"$"Cod. I.2.2ᵒ 7"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 8"$"Cod. I. 2. fol. 8"$"Cod. I. 2. fol 8"$"Cod. I.2.2° 8"$"I.2.2° 8"$"I.2.2o 8"$"Cod. I.2.2o 8"$"Cod.I.2.2o 8"$"Cod.I.2. fol. 8"$"Cod I.2.2o 8"$"Cod. I.2.2.8"$"Cod.I.2.2.8"$"Cod. I.2. fol. 8"$"I.2.2.8"$"I.2. fol. 8"$"Cod. I.2.2. 8"$"Cod. I.2.2ᵒ 8"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º 9"$"Cod. I. 2. fol. 9"$"Cod. I. 2. fol 9"$"Cod. I.2.2° 9"$"I.2.2° 9"$"I.2.2o 9"$"Cod. I.2.2o 9"$"Cod.I.2.2o 9"$"Cod.I.2. fol. 9"$"Cod I.2.2o 9"$"Cod. I.2.2.9"$"Cod.I.2.2.9"$"Cod. I.2. fol. 9"$"I.2.2.9"$"I.2. fol. 9"$"Cod. I.2.2. 9"$"Cod. I.2.2ᵒ 9"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º I"$"Cod. I. 2. fol. I"$"Cod. I. 2. fol I"$"Cod. I.2.2° I"$"I.2.2° I"$"I.2.2o I"$"Cod. I.2.2o I"$"Cod.I.2.2o I"$"Cod.I.2. fol. I"$"Cod I.2.2o I"$"Cod. I.2.2.I"$"Cod.I.2.2.I"$"Cod. I.2. fol. I"$"I.2.2.I"$"I.2. fol. I"$"Cod. I.2.2. I"$"Cod. I.2.2ᵒ I"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º II"$"Cod. I. 2. fol. II"$"Cod. I. 2. fol II"$"Cod. I.2.2° II"$"I.2.2° II"$"I.2.2o II"$"Cod. I.2.2o II"$"Cod.I.2.2o II"$"Cod.I.2. fol. II"$"Cod. I.2.2.II"$"Cod.I.2.2.II"$"Cod. I.2. fol. II"$"I.2.2.II"$"I.2. fol. II"$"Cod. I.2.2. II"$"Cod. I.2.2ᵒ II"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º III"$"Cod. I. 2. fol. III"$"Cod. I. 2. fol III"$"Cod. I.2.2° III"$"I.2.2° III"$"I.2.2o III"$"Cod. I.2.2o III"$"Cod.I.2.2o III"$"Cod.I.2. fol. III"$"Cod I.2.2o III"$"Cod. I.2.2.III"$"Cod.I.2.2.III"$"Cod. I.2. fol. III"$"I.2.2.III"$"I.2. fol. III"$"Cod. I.2.2. III"$"Cod. I.2.2ᵒ III"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º IV"$"Cod. I. 2. fol. IV"$"Cod. I. 2. fol IV"$"Cod. I.2.2° IV"$"I.2.2° IV"$"I.2.2o IV"$"Cod. I.2.2o IV"$"Cod.I.2.2o IV"$"Cod.I.2. fol. IV"$"Cod I.2.2o IV"$"Cod. I.2.2.IV"$"Cod.I.2.2.IV"$"Cod. I.2. fol. IV"$"I.2.2.IV"$"I.2. fol. IV"$"Cod. I.2.2. IV"$"Cod. I.2.2ᵒ IV"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º V"$"Cod. I. 2. fol. V"$"Cod. I. 2. fol V"$"Cod. I.2.2° V"$"I.2.2° V"$"I.2.2o V"$"Cod. I.2.2o V"$"Cod.I.2.2o V"$"Cod.I.2. fol. V"$"Cod I.2.2o V"$"Cod. I.2.2.V"$"Cod.I.2.2.V"$"Cod. I.2. fol. V"$"I.2.2.V"$"I.2. fol. V"$"Cod. I.2.2. V"$"Cod. I.2.2ᵒ V"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º VI"$"Cod. I. 2. fol. VI"$"Cod. I. 2. fol VI"$"Cod. I.2.2° VI"$"I.2.2° VI"$"I.2.2o VI"$"Cod. I.2.2o VI"$"Cod.I.2.2o VI"$"Cod.I.2. fol. VI"$"Cod I.2.2o VI"$"Cod. I. 2.2.VI"$"Cod.I.2.2.VI"$"Cod. I.2. fol. VI"$"I.2.2.VI"$"I.2. fol. VI"$"Cod. I.2.2. VI"$"Cod. I.2.2ᵒ VI"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º VII"$"Cod. I. 2. fol. VII"$"Cod. I. 2. fol VII"$"Cod. I.2.2° VII"$"I.2.2° VII"$"I.2.2o VII"$"Cod. I.2.2o VII"$"Cod.I.2.2o VII"$"Cod.I.2. fol. VII"$"Cod I.2.2o VII"$"Cod. I.2.2.VII"$"Cod.I.2.2.VII"$"Cod. I.2. fol. VII"$"I.2.2.VII"$"I.2. fol. VII"$"Cod. I.2.2. VII"$"Cod. I.2.2ᵒ VII"
"Augsburg"$"4003614-5"$"Universitätsbibliothek Augsburg"$"38966-3"$"Cod. I.2.2º VIII"$"Cod. I. 2. fol. VIII"$"Cod. I. 2. fol VIII"$"Cod. I.2.2° VIII"$"I.2.2° VIII"$"I.2.2o VIII"$"Cod. I.2.2o VIII"$"Cod.I.2.2o VIII"$"Cod.I.2. fol. VIII"$"Cod I.2.2o VIII"$"Cod. I.2.2.VIII"$"Cod.I.2.2.VIII"$"Cod. I.2. fol. VIII"$"I.2.2.VIII"$"I.2. fol. VIII"$"Cod. I.2.2. VIII"$"Cod. I.2.2ᵒ VIII"
